key_0,I,Vax,I_Arima,I_SIR,S_SIR,Herd_Immunity,state
2021-03-11,4090.0,644.0,4090.0,4659.303060819878,3667135.96364261,0,OR
2021-03-12,4159.0,13684.0,4159.0,4505.795775373011,3671444.325373668,0,OR
2021-03-13,4077.0,24315.0,4077.0,4582.656181430379,3662656.1245099297,0,OR
2021-03-14,4020.0,12255.0,4020.0,4490.612093415368,3643341.526885701,0,OR
2021-03-15,4001.0,9930.0,4001.0,4424.16458041015,3636294.16417929,0,OR
2021-03-16,4013.0,10738.0,4013.0,4401.9234649983,3631647.0633582138,0,OR
2021-03-17,3999.0,1799.0,3999.0,4414.245704004098,3626237.134163485,0,OR
2021-03-18,3949.0,9038.0,3949.0,4397.824746396782,3629823.865218311,0,OR
2021-03-19,4110.0,19181.0,4110.0,4343.506736342238,3626144.118401214,0,OR
2021-03-20,4241.0,17228.0,4241.0,4519.876856197251,3612329.688932433,0,OR
2021-03-21,4246.0,13218.0,4246.0,4661.175730542443,3600585.437741138,0,OR
2021-03-22,4191.0,10802.0,4191.0,4664.317406632581,3592970.0802428084,0,OR
2021-03-23,4009.0,11431.0,0.0,4602.3923424842005,3587858.279955039,0,OR
2021-03-24,4094.0,8270.0,4260.057993268154,4401.559771501572,3582202.2502411297,0,OR
2021-03-25,4162.0,8683.0,3883.4171353762617,4493.789978146304,3579749.6291891434,0,OR
2021-03-26,4258.0,11522.0,4022.969913476928,4567.948546598462,3576896.838636368,0,OR
2021-03-27,4310.0,18788.0,4148.1899333856045,4672.738736931877,3571216.968655929,0,OR
2021-03-28,4335.0,16686.0,4363.286272441433,4728.648177326818,3558319.7536491863,0,OR
2021-03-29,4376.0,14479.0,4455.59225783098,4753.437586052892,3547651.685669499,0,OR
2021-03-30,4520.0,8878.0,4449.128599561535,4796.1916509540815,3539292.2057332788,0,OR
2021-03-31,4726.0,15871.0,4467.70149655929,4952.235340104208,3536593.551192985,0,OR
2021-04-01,4902.0,17146.0,4661.872273744167,5177.332575479214,3526893.011677005,0,OR
2021-04-02,5019.0,18688.0,4969.111203555122,5367.896086137449,3515985.5826169546,0,OR
2021-04-03,5160.0,22435.0,5221.859735215337,5493.432050324762,3503627.16474046,0,OR
2021-04-04,5351.0,20627.0,5342.567182799702,5644.7504462485385,3487623.5312182354,0,OR
2021-04-05,5422.0,17952.0,5462.850663957491,5849.651704707288,3473558.4799156315,0,OR
2021-04-06,5642.0,11741.0,5659.396100095174,5923.668556029912,3462300.2808461594,0,OR
2021-04-07,5743.0,14107.0,5683.800414963996,6161.025866954182,3457330.392170744,0,OR
2021-04-08,5989.0,18433.0,5959.851325249048,6269.969988364815,3450028.0339749567,0,OR
2021-04-09,6043.0,23583.0,6019.611486301623,6536.4783667835445,3438432.159554138,0,OR
2021-04-10,6383.0,29673.0,6339.207343277679,6592.107210362418,3421796.2178910915,0,OR
2021-04-11,6616.0,26193.0,6330.335248320033,6957.989799271657,3399183.06734148,0,OR
2021-04-12,6686.0,18601.0,6783.77467023489,7204.917193948959,3380243.1480455445,0,OR
2021-04-13,6828.0,14478.0,7047.644368210558,7275.171090069528,3369078.674046448,0,OR
2021-04-14,7194.0,14253.0,7070.650834570391,7426.08601459276,3362128.3670056765,0,OR
2021-04-15,7407.0,18231.0,7169.429477282212,7821.785064847032,3355413.0611279155,0,OR
2021-04-16,7613.0,22734.0,7592.743767926942,8051.024770656301,3344753.3243174083,0,OR
2021-04-17,8021.0,22562.0,7847.590420610654,8271.105653997365,3329666.329705952,0,OR
2021-04-18,8239.0,20436.0,8104.515261177824,8708.66336026361,3314839.4244772,0,OR
2021-04-19,8464.0,13454.0,8595.215718089026,8939.587183699434,3302256.113048728,0,OR
2021-04-20,8499.0,13627.0,8779.929738346029,9178.692535694334,3296748.207953975,0,OR
2021-04-21,9006.0,12183.0,9010.203332415223,9214.438375858646,3291118.786070005,0,OR
2021-04-22,9315.0,850.0,8880.005941492595,9761.724200968238,3286908.088294052,0,OR
2021-04-23,9782.0,48454.0,9503.458084062506,10094.802122594796,3294023.258145659,0,OR
2021-04-24,9845.0,25548.0,9871.168862063312,10604.18204489122,3253382.869233597,0,OR
2021-04-25,10132.0,28355.0,10535.691859463102,10653.59214503263,3236063.3441105145,0,OR
2021-04-26,10471.0,19611.0,10467.33542179743,10955.881318730088,3216071.355064965,0,OR
2021-04-27,10642.0,13927.0,10682.526870724974,11312.56628839983,3204977.9966544867,0,OR
2021-04-28,10710.0,14547.0,10991.286833184056,11491.737491856453,3199657.4763389425,0,OR
2021-04-29,10899.0,21081.0,11123.718738129392,11562.477517128542,3193761.8840584247,0,OR
2021-04-30,11186.0,20723.0,11121.92485754656,11763.488328972937,3181363.846888868,0,OR
2021-05-01,11096.0,927.0,11233.382950274528,12066.70667768475,3169408.2017422942,0,OR
2021-05-02,11223.0,45735.0,11543.38019593666,11963.359121130194,3177388.789175169,0,OR
2021-05-03,11285.0,11233.0,11346.028069580583,12104.514090698523,3140457.0743355765,0,OR
2021-05-04,11454.0,10425.0,11457.46642822247,12151.71199937708,3138406.430164272,0,OR
2021-05-05,11283.0,19177.0,11417.599441889206,12332.582913077378,3137158.660092409,0,OR
2021-05-06,11052.0,17860.0,11635.094096377172,12147.80178622849,3127199.073133828,0,OR
2021-05-07,10866.0,22211.0,11360.898262154618,11893.900956750756,3118697.79287431,0,OR
2021-05-08,10874.0,31935.0,10938.67717810091,11689.372027838,3105964.200060586,0,OR
2021-05-09,10705.0,38687.0,10569.580032051635,11691.442626752594,3083639.221147513,0,OR
2021-05-10,10453.0,25046.0,10586.093406301628,11498.45785059744,3054823.2382282973,0,OR
2021-05-11,10376.0,20930.0,10446.078211380824,11213.56215049418,3039989.8308383776,0,OR
2021-05-12,10098.0,23606.0,10169.758201087236,11123.69494188458,3029439.894730966,0,OR
2021-05-13,9902.0,19539.0,10085.760522655964,10820.6338438903,3016367.1562254806,0,OR
2021-05-14,9730.0,20262.0,9706.924336368009,10604.4977673328,3007528.241181608,0,OR
2021-05-15,9582.0,24012.0,9516.368393432238,10416.235865224902,2998084.982904566,0,OR
2021-05-16,9340.0,26352.0,9334.078198334177,10253.526806589258,2985012.9176975023,0,OR
2021-05-17,9005.0,13891.0,9208.257294209114,9988.804097739958,2969774.0015656445,0,OR
2021-05-18,8779.0,13765.0,8966.497018931203,9624.056149874152,2967205.5011144,0,OR
2021-05-19,8370.0,16125.0,8546.03273568084,9381.455279009291,2964823.689395675,0,OR
2021-05-20,8194.0,15588.0,8272.850755557896,8943.446846339724,2960168.0085125216,0,OR
2021-05-21,7865.0,22726.0,7751.195009058478,8753.58807487178,2956124.074638238,0,OR
2021-05-22,7552.0,54822.0,7628.803795389782,8400.618636408686,2945033.339541162,0,OR
2021-05-23,7284.0,478.0,7279.404659551013,8062.349482114328,2902008.268092207,0,OR
2021-05-24,7198.0,18383.0,6972.379935931854,7761.446224723099,2913812.173472276,0,OR
2021-05-25,6975.0,15561.0,6709.013647330633,7673.819515895422,2907601.6693645148,0,OR
2021-05-26,6770.0,15456.0,6714.177543282968,7434.033595641832,2904310.214789513,0,OR
2021-05-27,6478.0,16931.0,6560.559575523388,7214.490513125038,2901187.910699922,0,OR
2021-05-28,6090.0,19083.0,6403.448688406845,6902.36429936597,2896665.7330078427,0,OR
2021-05-29,5825.0,21032.0,6044.0170597195465,6487.6470864171415,2890095.088591347,0,OR
2021-05-30,5576.0,20936.0,5526.560242776153,6203.537341398788,2881681.838935464,0,OR
2021-05-31,5593.0,12557.0,5220.372267946236,5936.141812108921,2873487.3930197144,1,OR
2021-06-01,5259.0,7518.0,4973.078174815315,5952.0765405328,2873753.572548984,1,OR
2021-06-02,5209.0,3401.0,5186.904552256892,5596.699458640523,2879104.664507711,1,OR
2021-06-03,4891.0,10609.0,4873.909277061491,5544.804432477357,2888525.212001585,1,OR
2021-06-04,4824.0,14017.0,4922.306523072845,5208.47897994968,2890687.7737587625,1,OR
2021-06-05,4639.0,17665.0,4499.933805236002,5137.622356303135,2889430.0222363006,1,OR
2021-06-06,4563.0,21026.0,4474.18219295229,4940.319564575884,2884564.2153065046,1,OR
2021-06-07,4402.0,252.0,4297.982025017313,4858.335119716999,2876398.239462294,1,OR
2021-06-08,4280.0,28171.0,4283.49038100213,4685.217879487446,2889113.1506167552,1,OR
2021-06-09,4149.0,12948.0,4143.258859818223,4557.937222933751,2873797.12760194,1,OR
2021-06-10,4081.0,15254.0,4022.563352841119,4415.430863457342,2873879.438319606,1,OR
2021-06-11,3955.0,19703.0,3889.552464213364,4343.08005217444,2871664.813884235,1,OR
2021-06-12,3861.0,16348.0,3848.302473265133,4208.574966389198,2865042.1007790035,1,OR
2021-06-13,3769.0,12208.0,3736.559751589058,4107.341225937284,2861855.5028309906,1,OR
2021-06-14,3679.0,12276.0,3658.9191419729127,4008.904511458697,2862854.699005508,1,OR
2021-06-15,3810.0,6910.0,3569.8398535211727,3913.349339043198,2863788.786962124,1,OR
2021-06-16,3702.0,15506.0,3485.4133801889648,4052.861913790299,2870060.3543215697,1,OR
2021-06-17,3741.0,12033.0,3739.510112451501,3939.07350593935,2867687.7887009857,1,OR
2021-06-18,3575.0,11651.0,3647.991944621124,3980.152099395813,2868806.694428866,1,OR
2021-06-19,3517.0,9184.0,3748.785178579638,3803.7289700698648,2870320.35137165,1,OR
2021-06-20,3522.0,9019.0,3486.29685997259,3742.269395034486,2874294.0541771846,1,OR
2021-06-21,3476.0,7301.0,3379.507914279173,3748.250239924034,2878391.6319669173,1,OR
2021-06-22,3434.0,2046.0,3398.924672200063,3699.967522843079,2884172.26241012,1,OR
2021-06-23,3400.0,6179.0,3374.883901837226,3656.198315431459,2895155.2757563014,1,OR
2021-06-24,3267.0,5112.0,3371.645371860668,3621.7608994594616,2901898.6649564216,1,OR
2021-06-25,3200.0,6607.0,3330.582406490016,3481.12598954801,2909660.085174452,1,OR
2021-06-26,3133.0,9715.0,3141.478864161257,3410.906963697448,2915857.5659304387,1,OR
2021-06-27,3107.0,7411.0,3052.2712767870944,3340.4075746758244,2918894.026982173,1,OR
2021-06-28,3068.0,3528.0,2967.974891745963,3313.1316515947065,2924207.516489328,1,OR
2021-06-29,2987.0,102.0,2975.01645065005,3272.3136751312963,2933355.86479216,1,OR
2021-06-30,2939.0,4748.0,2973.1988300798425,3187.209276926518,2945849.429724455,1,OR
2021-07-01,2846.0,35680.0,2888.385971937372,3137.725117371924,2953577.4517384097,1,OR
2021-07-02,2785.0,5325.0,2834.1958772001703,3039.474898131733,2930309.016608608,1,OR
2021-07-03,2637.0,4902.0,2710.1824071711826,2971.269330763553,2937640.43854033,1,OR
2021-07-04,2489.0,7200.0,2645.5656106476663,2814.2831600384507,2945342.583852032,1,OR
2021-07-05,2527.0,2297.0,2456.3190542493494,2657.2381129839955,2950690.804186241,1,OR
2021-07-06,2389.0,1177.0,2261.482787706837,2698.4445444022563,2960882.241599977,1,OR
2021-07-07,2431.0,1137.0,2346.278448038104,2552.2311252260315,2972111.215201608,1,OR
2021-07-08,2415.0,5263.0,2213.2762645814028,2598.3892808329983,2983260.320911616,1,OR
2021-07-09,2442.0,156.0,2347.868101415903,2582.558456463408,2990173.069246036,1,OR
2021-07-10,2397.0,4291.0,2359.369260003059,2612.228566827829,3002118.821415319,1,OR
2021-07-11,2425.0,4467.0,2432.5286669249786,2565.443210312979,3009815.5657051387,1,OR
2021-07-12,2507.0,3218.0,2393.791749069691,2596.291816670605,3017254.213945702,1,OR
2021-07-13,2619.0,1922.0,2422.6989166256226,2684.9641772244863,3025854.126200449,1,OR
2021-07-14,2678.0,3076.0,2544.131313440625,2805.977812565712,3035645.9056973075,1,OR
2021-07-15,2797.0,3720.0,2728.9943880579785,2870.427695310373,3044175.513230738,1,OR
2021-07-16,2963.0,3622.0,2834.467899888824,2999.10451422568,3051956.4578699195,1,OR
2021-07-17,3101.0,3070.0,2982.9968540660248,3178.187477614758,3059730.992956463,1,OR
2021-07-18,3239.0,3392.0,3184.91342027838,3327.3476546688703,3067957.385372229,1,OR
2021-07-19,3378.0,2911.0,3360.728452455572,3476.6781937484648,3075756.946181901,1,OR
2021-07-20,3845.0,1404.0,3526.9071251133,3627.121613673817,3083936.7493921225,1,OR
2021-07-21,3966.0,2443.0,3662.30193155102,4130.046564568397,3093467.8024764904,1,OR
2021-07-22,4290.0,111.0,4280.064855797537,4261.801001486085,3101843.937735954,1,OR
2021-07-23,4640.0,6175.0,4439.847851562596,4611.662367277385,3112416.0674198885,1,OR
2021-07-24,4802.0,81.0,4847.306735296764,4990.220616292363,3116761.4175579688,1,OR
2021-07-25,4964.0,6237.0,5215.305356990079,5165.433046627976,3127130.910335761,1,OR
2021-07-26,5124.0,2124.0,5332.459645941527,5342.123402182565,3131212.82640165,1,OR
2021-07-27,5810.0,1188.0,5449.1529379706535,5515.298332811709,3139340.719804821,1,OR
2021-07-28,6375.0,2176.0,5499.351564568713,6255.91421344691,3148212.8583933264,1,OR
2021-07-29,7058.0,2240.0,6382.034422321863,6866.947290590232,3155916.235375946,1,OR
2021-07-30,7757.0,2476.0,7218.3067827514915,7605.219476843262,3163367.6906882003,1,OR
2021-07-31,8186.0,2834.0,8208.148383143885,8361.142433261246,3170394.7899194853,1,OR
2021-08-01,8615.0,2824.0,9060.546252424512,8826.269607176817,3176922.5581273995,1,OR
2021-08-02,9044.0,2093.0,9403.721199883026,9291.478320389238,3183323.907082879,1,OR
2021-08-03,10025.0,1429.0,9705.319929463689,9756.897428697135,3190320.890583353,1,OR
2021-08-04,10817.0,2151.0,9975.190651185603,10818.53605929799,3197751.38418965,1,OR
2021-08-05,11656.0,2855.0,11157.064304866062,11677.021146296134,3204254.5963443145,1,OR
2021-08-06,12030.0,2454.0,12199.266271050838,12586.30490342217,3209850.174048878,1,OR
2021-08-07,12770.0,2688.0,13277.808571658326,12993.332394877763,3215727.314199225,1,OR
2021-08-08,13510.0,3155.0,13484.272307274843,13796.132187004776,3221188.626013085,1,OR
2021-08-09,14250.0,2042.0,14098.967165083572,14599.077371649802,3226005.1223813044,1,OR
2021-08-10,15561.0,1160.0,14798.357274186596,15401.970358428292,3231763.303656206,1,OR
2021-08-11,16703.0,2192.0,15626.762938433,16823.180927854923,3238128.939691789,1,OR
2021-08-12,18009.0,2444.0,17336.61819302378,18062.82920710751,3243208.279659192,1,OR
2021-08-13,18708.0,3751.0,18747.12165286852,19479.47123420492,3247767.838485538,1,OR
2021-08-14,19487.0,3161.0,20373.125765240184,20239.57219764538,3250856.782188752,1,OR
2021-08-15,20266.0,78.0,20903.996292283075,21085.1879622202,3254374.787833216,1,OR
2021-08-16,21044.0,55.0,21398.825126473133,21931.441306567915,3260809.9272197443,1,OR
2021-08-17,22394.0,1146.0,21919.33959890757,22779.76855667837,3267070.036533725,1,OR
2021-08-18,23319.0,138.0,22580.21376205853,24247.73733531427,3271948.647404502,1,OR
2021-08-19,24916.0,11130.0,24266.38233401929,25254.67698328337,3277629.211090031,1,OR
2021-08-20,26078.0,3955.0,25308.570886713333,26990.92227263948,3271991.6824207767,1,OR
2021-08-21,26565.0,3459.0,27345.22032168981,28242.750615824305,3273401.0806950303,1,OR
2021-08-22,27052.0,3833.0,28589.94156287133,28771.94399435217,3275210.535893728,1,OR
2021-08-23,27541.0,2795.0,28697.35850093853,29301.71298567469,3276545.4718348305,1,OR
2021-08-24,27989.0,1693.0,28684.445728228544,29833.11481027628,3278822.838020492,1,OR
2021-08-25,28771.0,140.0,28678.757395431,30321.408463223022,3282102.6568913497,1,OR
2021-08-26,28512.0,7176.0,28940.194340418075,31173.028899632533,3286769.3799942327,1,OR
2021-08-27,29938.0,3866.0,29903.65192919224,30898.685913557325,3284389.868852162,1,OR
2021-08-28,30309.0,4156.0,29195.544398691785,32440.691242606543,3285112.0303496053,1,OR
2021-08-29,30680.0,4346.0,31131.952017081658,32843.738407761084,3285474.71306692,1,OR
2021-08-30,31053.0,3410.0,31491.4592576255,33246.29030120471,3285582.007063617,1,OR
2021-08-31,30529.0,1806.0,31848.081333716484,33650.6478985283,3286562.497665881,1,OR
2021-09-01,31221.0,3660.0,32053.37244855059,33084.22707808134,3289222.272753998,1,OR
2021-09-02,30678.0,4421.0,30717.12102943395,33838.06589698325,3289883.262700904,1,OR
2021-09-03,30896.0,4611.0,31552.0352051978,33250.50664251965,3289865.4177170894,1,OR
2021-09-04,30785.0,4378.0,30632.99794802872,33486.76103012024,3289621.7453669407,1,OR
2021-09-05,30674.0,4394.0,30901.008849395275,33366.09913665049,3289632.210205192,1,OR
2021-09-06,30561.0,3267.0,30728.534448205613,33245.807742361285,3289644.900360779,1,OR
2021-09-07,29224.0,1846.0,30536.35618851265,33123.35176093396,3290803.1210248084,1,OR
2021-09-08,28814.0,1349.0,30400.912980241086,31675.85016975813,3293590.131073374,1,OR
2021-09-09,29182.0,3439.0,28234.144475563146,31235.24219944793,3296910.2647060496,1,OR
2021-09-10,28424.0,5177.0,27540.07263956737,31638.73841704944,3298041.7350705112,1,OR
2021-09-11,28152.0,4456.0,28393.609493130327,30818.44284956052,3297547.90915596,1,OR
2021-09-12,27880.0,5077.0,27753.099588580884,30522.87333264675,3297825.7395888967,1,OR
2021-09-13,27608.0,3803.0,27587.73327009217,30228.331953766905,3297524.4816678124,1,OR
2021-09-14,27245.0,2378.0,27198.866393116205,29933.0288266692,3298545.688024465,1,OR
2021-09-15,26473.0,3697.0,26970.41552705341,29540.771748721923,3301040.497966927,1,OR
2021-09-16,26255.0,5065.0,26648.013631476995,28706.837319642367,3302316.1570961867,1,OR
2021-09-17,25968.0,4970.0,25573.95779801,28472.0229590088,3302245.6254233588,1,OR
2021-09-18,25630.0,4587.0,25348.39159314848,28160.701673555828,3302318.490352712,1,OR
2021-09-19,25292.0,5299.0,25166.102111328524,27794.249573336947,3302829.6015901337,1,OR
2021-09-20,24956.0,3654.0,24968.812345109,27428.31832288176,3302679.055822779,1,OR
2021-09-21,25192.0,2831.0,24666.728766583004,27063.760357712585,3304230.933478267,1,OR
2021-09-22,25129.0,3862.0,24291.090946021857,27321.53798976973,3306549.297582286,1,OR
2021-09-23,24523.0,1738.0,24850.233266808467,27255.962260701715,3307821.183774333,1,OR
2021-09-24,24165.0,4115.0,25008.83705343461,26600.141567951967,3311303.517511495,1,OR
2021-09-25,23799.0,5069.0,24193.61493295153,26215.790271579102,3312429.5306362296,1,OR
2021-09-26,23433.0,72.0,23560.749081113525,25819.99413891093,3312649.882619528,1,OR
2021-09-27,23067.0,7510.0,23003.62258352507,25423.15739887164,3317925.6706801746,1,OR
2021-09-28,22659.0,1953.0,22657.28459486557,25031.817255986,3315765.8438602444,1,OR
2021-09-29,22624.0,3383.0,22336.598959847524,24586.754380477803,3319254.9010411645,1,OR
2021-09-30,22286.0,3655.0,21902.662310664167,24552.50252149765,3321281.169509256,1,OR
2021-10-01,21868.0,3755.0,22055.036972714588,24187.822358390047,3323069.378312916,1,OR
2021-10-02,21849.0,3527.0,21773.15383738102,23735.997204084288,3324807.567325702,1,OR
2021-10-03,21830.0,5665.0,21295.8373619048,23717.166756366416,3326757.752038936,1,OR
2021-10-04,21810.0,3610.0,21362.20131105572,23698.55162794756,3326551.597176313,1,OR
2021-10-05,21757.0,2022.0,21510.70508168571,23676.627492218737,3328406.056569474,1,OR
2021-10-06,21023.0,3522.0,21691.39329210137,23620.99585708617,3331836.918718121,1,OR
2021-10-07,20641.0,3554.0,21698.67923851955,22827.516012758373,3333852.720661039,1,OR
2021-10-08,20123.0,4452.0,20546.477789911845,22414.69083947692,3335878.2954720943,1,OR
2021-10-09,19890.0,3601.0,19886.805502495623,21854.10277270071,3337070.382601816,1,OR
2021-10-10,19657.0,3441.0,19155.412495535467,21602.177845889284,3339139.446644193,1,OR
2021-10-11,19422.0,2247.0,19051.13326529412,21351.040373155203,3341384.930376025,1,OR
2021-10-12,19153.0,1534.0,19009.80703781418,21097.846563667903,3344839.288794311,1,OR
2021-10-13,18296.0,2693.0,18898.72596838803,20808.75846975322,3349014.096008044,1,OR
2021-10-14,17562.0,3481.0,18664.36095447442,19881.27691279412,3352128.420992312,1,OR
2021-10-15,17057.0,3155.0,17434.43309041716,19086.260246498263,3354544.387964462,1,OR
2021-10-16,17056.0,3642.0,16352.830909008318,18539.37482261815,3357345.202119342,1,OR
2021-10-17,17055.0,3087.0,15751.99128217556,18540.54270898385,3359628.92167488,1,OR
2021-10-18,17055.0,1612.0,16155.246650169747,18541.294068709663,3362443.1341037066,1,OR
2021-10-19,16770.0,1007.0,16646.957953966594,18543.55951563917,3366701.9389613164,1,OR
2021-10-20,16551.0,2169.0,16956.79597224395,18237.05578741572,3371567.86664143,1,OR
2021-10-21,16505.0,2721.0,16591.90123139298,18002.69878259135,3375256.32490671,1,OR
2021-10-22,16413.0,3836.0,16224.11338428724,17955.537556772568,3378360.8055294417,1,OR
2021-10-23,15453.0,2925.0,16183.507607758504,17857.857200630944,3380332.413130659,1,OR
2021-10-24,14493.0,2787.0,16156.345629772744,16814.78524862557,3383356.548036441,1,OR
2021-10-25,15740.0,1509.0,14732.098287691646,15772.25462769062,3386649.143642672,1,OR
2021-10-26,15896.0,1483.0,13198.817694850028,17131.76984246779,3390972.7566494914,1,OR
2021-10-27,16081.0,2372.0,15280.878791697922,17304.80774281349,3395249.392768754,1,OR
2021-10-28,16057.0,2592.0,15987.812524973251,17509.44974642484,3398559.556237499,1,OR
2021-10-29,16287.0,2560.0,16744.714961766174,17485.826624599496,3401618.1954790964,1,OR
2021-10-30,15201.0,2412.0,16541.101260758558,17738.64443126385,3404636.7019501845,1,OR
2021-10-31,14115.0,2356.0,16548.999361826034,16558.016066222463,3407956.0831501745,1,OR
2021-11-01,15584.0,44.0,14708.033788112363,15377.278699069484,3411481.4393338887,1,OR
2021-11-02,15326.0,3546.0,12868.058508070528,16980.241836658002,3417029.9602467488,1,OR
2021-11-03,15134.0,1633.0,15206.219922182525,16703.140196089113,3419061.106162478,1,OR
2021-11-04,14940.0,1993.0,15134.593303873173,16495.338663543716,3423016.3764373097,1,OR
2021-11-05,14611.0,1949.0,15457.086864486882,16286.677061406952,3426602.552754387,1,OR
2021-11-06,14611.0,2187.0,14956.094632814757,15930.494508090413,3430250.83986161,1,OR
2021-11-07,14611.0,2512.0,14130.214343698182,15933.010528973911,3433622.128076877,1,OR
2021-11-08,14520.0,1217.0,14254.427123069929,15935.335519114384,3436632.378419851,1,OR
2021-11-09,14117.0,132.0,14374.2798395242,15838.150386156876,3440921.1213923525,1,OR
2021-11-10,13811.0,1845.0,14386.133102700594,15401.4230654048,3446318.519970167,1,OR
2021-11-11,12699.0,1931.0,13829.917458371525,15071.100397960754,3449998.1843725047,1,OR
2021-11-12,13121.0,1962.0,13340.31135608529,13859.848326257945,3453744.8527739504,1,OR
2021-11-13,13121.0,1659.0,11608.747891426234,14322.74480541672,3457347.79515508,1,OR
2021-11-14,13121.0,1812.0,12419.512010842383,14324.976164908938,3461215.476752906,1,OR
2021-11-15,12482.0,997.0,12657.430753121978,14327.371481606588,3464889.0862180563,1,OR
2021-11-16,12172.0,665.0,13081.096855426576,13631.784844175543,3469449.579083129,1,OR
2021-11-17,12027.0,1254.0,12222.29910964242,13295.849166645308,3474347.645554224,1,OR
2021-11-18,11989.0,1797.0,11615.82129588035,13140.24174453308,3478630.145925577,1,OR
2021-11-19,11925.0,1904.0,11398.480218579223,13101.147796164796,3482331.009527299,1,OR
2021-11-20,11925.0,2185.0,11537.2718377058,13033.293982981246,3485896.929734759,1,OR
2021-11-21,11925.0,1797.0,11701.731801892269,13035.301112051284,3489144.1836110745,1,OR
2021-11-22,11537.0,1209.0,11828.046449621184,13037.128875229862,3492745.1371854483,1,OR
2021-11-23,11277.0,620.0,11878.911478508897,12614.90478658803,3496963.899598434,1,OR
2021-11-24,11113.0,3583.0,11292.286634166405,12332.858478023114,3501772.6921244264,1,OR
2021-11-25,11629.0,0.0,10897.177647855237,12156.02565267341,3503596.583836223,1,OR
2021-11-26,10343.0,0.0,10645.466946894485,12721.456652229786,3508893.788488488,1,OR
2021-11-27,10859.0,0.0,11587.522776077933,11317.232732290864,3514360.962157026,1,OR
2021-11-28,11375.0,0.0,9756.119537310764,11884.638240249566,3519680.041438063,1,OR
2021-11-29,9974.0,5585.0,10623.058644927163,12452.230545964556,3524852.320477718,1,OR
2021-11-30,10233.0,1437.0,11352.169514252566,10920.988610089127,3524632.200091423,1,OR
2021-12-01,10355.0,2216.0,9553.50469023892,11204.473233113593,3528516.7062859666,1,OR
2021-12-02,10242.0,3905.0,9924.36181453459,11339.953933496708,3531559.952432467,1,OR
2021-12-03,10507.0,5401.0,9838.917805441368,11217.67670714722,3532902.244772424,1,OR
2021-12-04,10507.0,6126.0,10073.604619854948,11508.58691123802,3532687.625413462,1,OR
2021-12-05,10507.0,6774.0,10707.902390803483,11508.480474166265,3531750.2586851614,1,OR
2021-12-06,10711.0,7240.0,10635.187009745909,11508.015601984162,3530174.730496325,1,OR
2021-12-07,10787.0,3228.0,10642.547210746168,11730.65441939934,3528113.707343392,1,OR
2021-12-08,10777.0,3393.0,10878.495571098514,11812.840016327224,3530072.9202536303,1,OR
2021-12-09,11360.0,3850.0,10956.28737988384,11802.885628752016,3531848.309708056,1,OR
2021-12-10,11671.0,5508.0,10945.200048365195,12442.334599750302,3533045.0234397966,1,OR
2021-12-11,11155.0,5085.0,11748.220770063945,12783.624655066264,3532516.155693189,1,OR
2021-12-12,10639.0,4512.0,12214.890532602018,12218.1546677331,3532507.0637542387,1,OR
2021-12-13,11498.0,6232.0,11448.054438509078,11652.97145496971,3533162.263090298,1,OR
2021-12-14,11337.0,2110.0,10376.844827840712,12594.19577378167,3531938.738971328,1,OR
2021-12-15,11132.0,3331.0,11359.115692554184,12417.19164293405,3534878.5642243945,1,OR
2021-12-16,10997.0,3867.0,11336.827140034751,12194.2038869267,3536602.671838081,1,OR
2021-12-17,10723.0,3733.0,11343.851654476191,12047.217246359596,3537796.5178733403,1,OR
2021-12-18,10723.0,3166.0,10920.459380696406,11747.654393639192,3539160.299729539,1,OR
2021-12-19,10723.0,54.0,10332.98368526156,11748.344643784289,3541076.7535170307,1,OR
2021-12-20,10652.0,6113.0,10416.515031569166,11749.314617463631,3546085.072792968,1,OR
2021-12-21,10648.0,1246.0,10517.36844529235,11674.037173435792,3544994.3677487457,1,OR
2021-12-22,10970.0,2867.0,10548.244243845978,11669.105204975784,3548782.8274377114,1,OR
2021-12-23,11204.0,4008.0,10601.747725813108,12023.945474678772,3550853.342260084,1,OR
2021-12-24,10377.0,3390.0,11083.901442583305,12281.522038971676,3551719.5210842257,1,OR
2021-12-25,10377.0,25.0,11501.56774175042,11375.411239403433,3553341.490348265,1,OR
2021-12-26,10377.0,5.0,10315.04100052523,11376.205676890944,3558311.445482177,1,OR
2021-12-27,12576.0,3067.0,10094.0270424631,11378.639951545323,3563249.266790096,1,OR
2021-12-28,13584.0,412.0,9912.341470554902,13792.82948192392,3564681.458925985,1,OR
2021-12-29,15004.0,2093.0,13513.773536125203,14899.279894119849,3568573.79872832,1,OR
2020-12-13,134635.0,0.0,134635.0,134635.0,12352565.0,0,PA
2020-12-14,138317.0,0.0,138317.0,150598.86428571428,12332139.35,0,PA
2020-12-15,142411.0,0.0,142411.0,154673.9884706751,12311225.01231504,0,PA
2020-12-16,143658.0,0.0,143658.0,159206.32115275305,12289748.116753422,0,PA
2020-12-17,142599.0,2.0,142599.0,160552.93007099832,12268284.839800604,0,PA
2020-12-18,139525.0,2.0,139525.0,159322.30912776376,12247292.049417691,0,PA
2020-12-19,137331.0,17.0,137331.0,155842.75305703547,12227165.054437907,0,PA
2020-12-20,135583.0,9.0,135583.0,153349.6447966018,12207702.09195407,0,PA
