,AK_I,AL_I,AR_I,AZ_I,CA_I,CO_I,CT_I,DC_I,DE_I,FL_I,GA_I,IA_I,ID_I,IL_I,IN_I,KS_I,KY_I,LA_I,MA_I,MD_I,ME_I,MI_I,MN_I,MO_I,MS_I,MT_I,NC_I,ND_I,NE_I,NH_I,NJ_I,NM_I,NV_I,NY_I,OH_I,OK_I,OR_I,PA_I,RI_I,SC_I,SD_I,TN_I,TX_I,UT_I,VA_I,VT_I,WA_I,WI_I,WV_I,WY_I
2020-10-08,1853.0,13190.0,11096.0,7563.0,44160.0,9085.0,3276.0,659.0,1774.0,32996.0,20864.0,12642.0,7192.0,29870.0,15441.0,8726.0,10875.0,8703.0,7943.0,7625.0,436.0,16358.0,13733.0,23576.0,8072.0,5129.0,22709.0,6155.0,7340.0,834.0,10888.0,3532.0,6545.0,10072.0,16518.0,16157.0,4251.0,14445.0,1860.0,10830.0,6344.0,21000.0,57875.0,14828.0,12216.0,98.0,8019.0,34767.0,2619.0,1787.0
2020-10-09,1912.0,13421.0,11366.0,7731.0,44566.0,9234.0,3451.0,680.0,1866.0,32001.0,20863.0,12772.0,7331.0,30182.0,16086.0,9215.0,11194.0,8254.0,8220.0,7800.0,441.0,16892.0,13653.0,24006.0,8175.0,6009.0,23097.0,6248.0,7918.0,885.0,11253.0,3754.0,6830.0,10503.0,17208.0,16217.0,4212.0,14846.0,1971.0,10943.0,6661.0,21597.0,57278.0,14760.0,12497.0,100.0,7761.0,35302.0,2754.0,1915.0
2020-10-10,2024.0,13507.0,11465.0,8166.0,44539.0,9645.0,3451.0,766.0,1897.0,33759.0,20757.0,13003.0,7405.0,30646.0,16862.0,9215.0,11274.0,8254.0,8290.0,7823.0,439.0,17355.0,16609.0,24161.0,8234.0,6210.0,23652.0,6541.0,8245.0,969.0,11397.0,4030.0,7034.0,10799.0,17449.0,16336.0,3945.0,15649.0,2055.0,11178.0,6814.0,21666.0,56622.0,15097.0,12572.0,105.0,7633.0,35371.0,2755.0,1990.0
2020-10-11,2164.0,13583.0,11591.0,8352.0,44271.0,9947.0,3451.0,734.0,1911.0,34505.0,21100.0,13328.0,7565.0,31769.0,17531.0,9215.0,11605.0,8512.0,8261.0,7954.0,445.0,17762.0,15801.0,24335.0,8202.0,6595.0,23968.0,6754.0,8310.0,971.0,11474.0,4139.0,7036.0,10989.0,17940.0,16354.0,4435.0,15900.0,2115.0,11317.0,7023.0,21424.0,57346.0,15229.0,12977.0,112.0,7856.0,35837.0,2780.0,1978.0
2020-10-12,2240.0,13930.0,11438.0,8554.0,44765.0,10106.0,4230.0,758.0,1919.0,33998.0,21325.0,13195.0,7740.0,32802.0,18233.0,9233.0,11835.0,8332.0,8591.0,7981.0,434.0,18515.0,17236.0,24821.0,8461.0,6712.0,24508.0,6843.0,8295.0,1000.0,11444.0,4377.0,7142.0,11170.0,18377.0,16355.0,4473.0,16332.0,2172.0,11594.0,7187.0,22998.0,55904.0,15390.0,13289.0,118.0,8100.0,36114.0,2769.0,2048.0
2020-10-13,2274.0,13574.0,11412.0,8564.0,44981.0,10748.0,4368.0,768.0,1891.0,34805.0,21282.0,13264.0,7813.0,34291.0,19038.0,9233.0,11758.0,8481.0,8828.0,8032.0,416.0,19350.0,16427.0,25281.0,8734.0,7091.0,24944.0,7101.0,8523.0,1046.0,12067.0,4556.0,7227.0,11352.0,18719.0,16510.0,4489.0,16532.0,2193.0,11636.0,7342.0,23551.0,56972.0,15683.0,13338.0,126.0,8147.0,37095.0,2863.0,2143.0
2020-10-14,2327.0,13613.0,11549.0,9142.0,44447.0,11026.0,4311.0,806.0,1804.0,35310.0,20952.0,13615.0,7844.0,34880.0,19250.0,9406.0,12319.0,8751.0,8876.0,8193.0,396.0,20266.0,16809.0,25790.0,9156.0,7327.0,25606.0,7435.0,9008.0,1083.0,12398.0,4855.0,7320.0,11566.0,19678.0,16700.0,4651.0,16944.0,2203.0,11569.0,7826.0,23901.0,56115.0,15921.0,14220.0,126.0,8399.0,37959.0,2970.0,2229.0
2020-10-15,2354.0,13884.0,11703.0,9550.0,44714.0,11571.0,4286.0,808.0,1827.0,36047.0,21231.0,13629.0,8049.0,36729.0,20036.0,9406.0,12834.0,8943.0,8709.0,8038.0,407.0,21006.0,16906.0,26105.0,9480.0,7773.0,25949.0,7823.0,9297.0,1109.0,12846.0,5297.0,7545.0,11669.0,20529.0,16697.0,4663.0,17498.0,2334.0,11737.0,7876.0,24773.0,57307.0,16411.0,14437.0,139.0,8469.0,38999.0,3058.0,2292.0
2020-10-16,2434.0,13526.0,11760.0,9737.0,44199.0,12132.0,4533.0,832.0,1892.0,37267.0,21706.0,13947.0,8466.0,39376.0,20855.0,9744.0,13096.0,8900.0,8715.0,8107.0,427.0,21731.0,18030.0,26400.0,9600.0,7312.0,26659.0,8127.0,9830.0,980.0,13054.0,5770.0,7495.0,11717.0,21182.0,16854.0,4772.0,17962.0,2373.0,12236.0,8283.0,25043.0,59674.0,16800.0,14435.0,142.0,8585.0,40279.0,3273.0,2451.0
2020-10-17,2502.0,13722.0,11897.0,10022.0,45019.0,12670.0,4533.0,861.0,1917.0,37894.0,22155.0,14299.0,8880.0,40563.0,21918.0,9744.0,13421.0,8900.0,8627.0,8308.0,421.0,22369.0,17264.0,26485.0,9577.0,7672.0,26821.0,8428.0,9963.0,1027.0,13119.0,6047.0,7938.0,11676.0,22259.0,16977.0,4805.0,18621.0,2502.0,12547.0,8625.0,25552.0,57553.0,17072.0,14268.0,143.0,8664.0,37225.0,3333.0,2451.0
2020-10-18,2573.0,14041.0,12053.0,10409.0,43588.0,13155.0,4533.0,851.0,1864.0,38259.0,22473.0,14538.0,9128.0,43355.0,22436.0,9744.0,13634.0,9150.0,8713.0,8367.0,421.0,22987.0,20613.0,26551.0,9625.0,8186.0,27103.0,8775.0,10353.0,1049.0,13880.0,6311.0,8153.0,11764.0,22880.0,16962.0,4762.0,18922.0,2670.0,12824.0,8851.0,26866.0,57885.0,16776.0,14271.0,147.0,8772.0,35299.0,3453.0,2521.0
2020-10-19,2580.0,14368.0,12167.0,10841.0,44007.0,13831.0,4901.0,848.0,1891.0,39577.0,22488.0,14756.0,9368.0,44615.0,23190.0,10260.0,13862.0,9133.0,9026.0,8363.0,428.0,24021.0,18699.0,26857.0,9682.0,8092.0,27319.0,9302.0,10673.0,1066.0,14714.0,6670.0,8411.0,11878.0,23660.0,17043.0,4745.0,19312.0,2705.0,12949.0,9238.0,27684.0,59224.0,16839.0,14572.0,123.0,8828.0,41487.0,3551.0,2682.0
2020-10-20,2666.0,14490.0,12370.0,11017.0,45616.0,14323.0,5214.0,793.0,1819.0,39226.0,22010.0,15128.0,9581.0,46712.0,23718.0,10260.0,14384.0,9300.0,9507.0,8540.0,427.0,25089.0,19791.0,27026.0,9820.0,8370.0,27653.0,9308.0,10776.0,1097.0,15237.0,6949.0,8587.0,11817.0,24340.0,17089.0,4796.0,19942.0,2857.0,13007.0,9581.0,27656.0,60122.0,17204.0,15081.0,130.0,8851.0,44098.0,3583.0,2756.0
2020-10-21,2768.0,15279.0,12716.0,11388.0,46559.0,14652.0,5507.0,801.0,1861.0,41391.0,21815.0,15188.0,9897.0,48424.0,24169.0,10504.0,14680.0,8507.0,9674.0,8572.0,416.0,26155.0,18669.0,27306.0,10092.0,8649.0,27920.0,9668.0,11065.0,1117.0,15927.0,7343.0,8627.0,12192.0,25282.0,17222.0,4809.0,19965.0,3146.0,12994.0,9138.0,27610.0,61253.0,17560.0,14569.0,146.0,9210.0,45998.0,3595.0,2949.0
2020-10-22,2873.0,17440.0,12653.0,11519.0,45924.0,15295.0,5625.0,772.0,1873.0,42235.0,22025.0,15587.0,10174.0,50307.0,25569.0,10504.0,15074.0,8755.0,10279.0,8554.0,424.0,27275.0,20230.0,27577.0,10360.0,9643.0,28108.0,9899.0,11471.0,1116.0,15945.0,7621.0,8936.0,12150.0,26168.0,17249.0,4694.0,20716.0,3307.0,13082.0,9576.0,27502.0,63306.0,17602.0,14635.0,152.0,9163.0,46356.0,3732.0,3027.0
2020-10-23,2936.0,18338.0,12823.0,11812.0,48259.0,16028.0,6014.0,766.0,1851.0,44854.0,22855.0,15441.0,10585.0,52190.0,26220.0,10423.0,15459.0,9197.0,10584.0,8532.0,436.0,28351.0,20551.0,27716.0,10465.0,8589.0,28617.0,10246.0,11745.0,1142.0,16296.0,7927.0,8981.0,12248.0,26846.0,17540.0,4822.0,21496.0,3567.0,13298.0,9987.0,28677.0,65742.0,18219.0,14467.0,172.0,9117.0,47835.0,3685.0,3210.0
2020-10-24,3061.0,18781.0,13098.0,11808.0,50034.0,16804.0,6014.0,725.0,1842.0,43605.0,23472.0,16040.0,10993.0,55446.0,27043.0,10423.0,16229.0,9197.0,11148.0,8692.0,466.0,29337.0,19854.0,27922.0,10529.0,9025.0,28845.0,10454.0,11697.0,1148.0,17524.0,8318.0,9321.0,12682.0,28348.0,17800.0,4822.0,21910.0,3791.0,13195.0,10194.0,29910.0,68011.0,18473.0,14655.0,187.0,9606.0,49537.0,3799.0,3350.0
2020-10-25,3328.0,18952.0,13282.0,12602.0,51450.0,17623.0,6014.0,783.0,1886.0,45374.0,23620.0,16159.0,11278.0,56781.0,27626.0,10423.0,16516.0,8988.0,11662.0,8922.0,488.0,30244.0,20363.0,28173.0,10677.0,9178.0,29053.0,10504.0,11813.0,1185.0,18096.0,8880.0,9832.0,12987.0,29366.0,17969.0,4846.0,22479.0,3945.0,13179.0,10639.0,31614.0,69897.0,19038.0,14705.0,207.0,9648.0,50602.0,3778.0,3430.0
2020-10-26,3488.0,19065.0,13240.0,12928.0,50982.0,19336.0,6722.0,790.0,1869.0,46965.0,23785.0,16509.0,11378.0,58768.0,28026.0,10814.0,16620.0,9155.0,12114.0,8983.0,516.0,32103.0,20498.0,29282.0,10689.0,9376.0,29475.0,10885.0,12156.0,1189.0,19117.0,9224.0,9739.0,13118.0,30052.0,18050.0,4969.0,23036.0,4004.0,13698.0,10816.0,31755.0,71949.0,19251.0,14604.0,208.0,9647.0,51597.0,3942.0,3675.0
2020-10-27,3718.0,19508.0,13512.0,13402.0,51792.0,19639.0,6940.0,838.0,1933.0,48147.0,24499.0,16887.0,11676.0,59917.0,28460.0,10814.0,17630.0,9395.0,12625.0,9398.0,562.0,33952.0,22662.0,30048.0,10643.0,9379.0,29734.0,10960.0,12333.0,1251.0,19920.0,9456.0,9979.0,13530.0,31114.0,18065.0,5028.0,24036.0,4241.0,13839.0,11391.0,32022.0,74111.0,19409.0,15144.0,226.0,9757.0,53670.0,4151.0,3842.0
2020-10-28,3947.0,19785.0,13394.0,13544.0,53641.0,20241.0,7266.0,841.0,2000.0,49044.0,25592.0,17487.0,11893.0,63165.0,29843.0,12890.0,18145.0,9613.0,13226.0,9507.0,624.0,35827.0,23501.0,31208.0,10384.0,9246.0,29995.0,11477.0,12632.0,1292.0,20866.0,9536.0,10074.0,13956.0,31682.0,17971.0,5068.0,25077.0,4511.0,14142.0,11785.0,32921.0,74912.0,19840.0,15242.0,233.0,9775.0,54477.0,4246.0,3969.0
2020-10-29,4151.0,19885.0,13188.0,13746.0,54503.0,20872.0,8418.0,908.0,2027.0,51062.0,25920.0,18717.0,12136.0,65513.0,31518.0,12890.0,18718.0,9264.0,13985.0,9839.0,686.0,37676.0,25205.0,32562.0,10080.0,9256.0,30235.0,11966.0,13291.0,1342.0,21678.0,9946.0,10494.0,14443.0,33094.0,18243.0,5268.0,25863.0,4613.0,14136.0,11988.0,33286.0,77012.0,20179.0,15515.0,232.0,9871.0,55583.0,4384.0,4132.0
2020-10-30,4327.0,20364.0,13335.0,14573.0,55442.0,22204.0,8377.0,889.0,1987.0,49603.0,25727.0,20053.0,12106.0,68899.0,32398.0,14326.0,19526.0,8923.0,14800.0,9985.0,758.0,39703.0,26069.0,33954.0,10023.0,10321.0,30279.0,12655.0,13605.0,1370.0,22998.0,10139.0,11005.0,14748.0,34791.0,18546.0,5453.0,26765.0,4952.0,14074.0,12754.0,34233.0,77773.0,20975.0,15953.0,239.0,10224.0,56835.0,4410.0,4363.0
2020-10-31,4584.0,21004.0,13768.0,15578.0,57550.0,23960.0,8377.0,932.0,2026.0,53575.0,26476.0,21703.0,12026.0,73169.0,33381.0,14326.0,20061.0,8923.0,15646.0,10154.0,753.0,41053.0,27382.0,34917.0,10050.0,10568.0,30432.0,13065.0,14100.0,1460.0,23655.0,10147.0,11013.0,15120.0,35472.0,19067.0,5605.0,27591.0,5117.0,13798.0,13381.0,34910.0,80033.0,21359.0,16255.0,251.0,10328.0,62643.0,4659.0,4482.0
2020-11-01,4733.0,20980.0,13991.0,16365.0,59217.0,25700.0,8377.0,999.0,2107.0,54497.0,26653.0,23239.0,11996.0,75904.0,34526.0,14326.0,20705.0,8851.0,16047.0,10488.0,821.0,42787.0,26233.0,35938.0,10074.0,10674.0,30699.0,13378.0,14370.0,1520.0,24371.0,10444.0,11122.0,15651.0,37213.0,19794.0,5897.0,28398.0,5289.0,13778.0,14055.0,32396.0,148551.0,22116.0,16591.0,258.0,10577.0,66196.0,4802.0,4698.0
2020-11-02,4882.0,21128.0,14044.0,16285.0,59837.0,27013.0,9837.0,1043.0,2094.0,55473.0,26876.0,24378.0,12055.0,79013.0,36019.0,16309.0,21146.0,8925.0,16061.0,10841.0,986.0,46048.0,29181.0,38746.0,10033.0,10862.0,30669.0,13521.0,14533.0,1574.0,24878.0,10802.0,11174.0,16064.0,38285.0,20523.0,6184.0,29201.0,5457.0,14436.0,14014.0,32246.0,149258.0,22144.0,16926.0,273.0,11209.0,61786.0,4942.0,4856.0
2020-11-03,5054.0,21787.0,13720.0,16926.0,60595.0,28663.0,10388.0,1079.0,2153.0,57699.0,27425.0,25071.0,12361.0,81815.0,37402.0,16309.0,21485.0,9379.0,16121.0,11022.0,1068.0,49131.0,31565.0,40768.0,10106.0,11066.0,31255.0,14136.0,15437.0,1620.0,26047.0,11344.0,11433.0,16818.0,40499.0,21419.0,6324.0,30407.0,5630.0,14706.0,14397.0,31960.0,154893.0,22732.0,17065.0,283.0,11505.0,63204.0,5074.0,5093.0
2020-11-04,5254.0,21811.0,14216.0,16768.0,62226.0,30635.0,10502.0,1103.0,2232.0,58381.0,28597.0,26719.0,12664.0,85011.0,39368.0,17759.0,22033.0,9032.0,17133.0,11530.0,1236.0,52691.0,34332.0,43558.0,10399.0,11243.0,31682.0,14785.0,16474.0,1646.0,27779.0,11536.0,12029.0,16962.0,42204.0,22291.0,6606.0,31842.0,5680.0,14817.0,14747.0,33012.0,159458.0,23479.0,17099.0,290.0,11656.0,65096.0,5253.0,5196.0
2020-11-05,5342.0,19653.0,14562.0,17911.0,63852.0,32763.0,11687.0,1145.0,2358.0,59854.0,28970.0,29562.0,12979.0,90004.0,40930.0,17759.0,23037.0,8941.0,17946.0,11985.0,1365.0,55999.0,36713.0,47134.0,10384.0,10648.0,31992.0,15663.0,17556.0,1814.0,28919.0,11733.0,12507.0,17794.0,44740.0,23437.0,7029.0,32689.0,5821.0,14793.0,15134.0,33921.0,163338.0,24743.0,17487.0,312.0,12521.0,67748.0,5490.0,5290.0
2020-11-06,5605.0,19138.0,15095.0,18933.0,64229.0,35126.0,12073.0,1183.0,2416.0,59828.0,28891.0,31816.0,13236.0,96794.0,43110.0,21403.0,23731.0,9112.0,18989.0,12814.0,1514.0,59302.0,40444.0,50220.0,10782.0,11444.0,32275.0,16330.0,18526.0,1900.0,30337.0,12226.0,13256.0,18734.0,47230.0,24581.0,7260.0,33989.0,6035.0,14363.0,15437.0,32157.0,166105.0,25770.0,18502.0,309.0,13206.0,69516.0,5695.0,5860.0
2020-11-07,5856.0,19272.0,15510.0,20620.0,64147.0,37307.0,12073.0,1185.0,2607.0,64067.0,29010.0,34642.0,13618.0,103071.0,45268.0,21403.0,24281.0,9112.0,20088.0,13428.0,1563.0,61656.0,42832.0,51869.0,11110.0,11806.0,32370.0,16586.0,19485.0,2003.0,31832.0,12631.0,13934.0,19850.0,49921.0,26109.0,8239.0,35759.0,6261.0,14508.0,15835.0,33089.0,169166.0,27118.0,18805.0,310.0,13986.0,72364.0,5866.0,5792.0
2020-11-08,5846.0,19532.0,15751.0,21156.0,68471.0,39081.0,12073.0,1234.0,2718.0,64560.0,29049.0,36958.0,13617.0,109018.0,47767.0,21403.0,24428.0,9406.0,20834.0,13717.0,1771.0,63796.0,47060.0,53082.0,11237.0,11799.0,32782.0,16064.0,20477.0,2160.0,32930.0,13018.0,14319.0,20908.0,52153.0,27403.0,8347.0,37178.0,6542.0,15449.0,16201.0,33668.0,171740.0,27739.0,19203.0,334.0,14811.0,72993.0,6498.0,6269.0
2020-11-09,5955.0,20128.0,16084.0,20792.0,70841.0,40737.0,13364.0,1275.0,2838.0,64596.0,29351.0,41201.0,14186.0,114862.0,49928.0,24877.0,25483.0,9570.0,20950.0,14527.0,1826.0,67906.0,49416.0,57548.0,11721.0,11552.0,32627.0,17212.0,21458.0,2302.0,33999.0,13703.0,14804.0,22129.0,54743.0,28727.0,8719.0,38898.0,6684.0,15015.0,16570.0,35945.0,171889.0,28785.0,19504.0,350.0,15541.0,74452.0,6582.0,6533.0
2020-11-10,6118.0,20910.0,16556.0,23070.0,73020.0,43161.0,14350.0,1267.0,2943.0,66263.0,31591.0,44021.0,14505.0,123485.0,52774.0,24877.0,26129.0,9978.0,21844.0,14968.0,2031.0,72432.0,52145.0,61125.0,12345.0,11805.0,33180.0,17466.0,22683.0,2389.0,36452.0,14378.0,15399.0,23626.0,58742.0,31037.0,9101.0,40882.0,6923.0,14816.0,16604.0,36828.0,177532.0,30157.0,19753.0,371.0,16372.0,76383.0,6610.0,7436.0
2020-11-11,6223.0,21387.0,17557.0,24059.0,75969.0,45827.0,15614.0,1406.0,2982.0,67572.0,31154.0,46909.0,15336.0,130032.0,55262.0,27180.0,26919.0,8880.0,23323.0,15998.0,2091.0,75577.0,55126.0,63371.0,12910.0,12104.0,33983.0,18043.0,23836.0,2507.0,38171.0,15208.0,15932.0,25521.0,62009.0,33458.0,9542.0,43385.0,7352.0,15326.0,16696.0,37398.0,185071.0,30917.0,19845.0,449.0,17178.0,79790.0,7137.0,7228.0
2020-11-12,6328.0,22998.0,18294.0,24145.0,78705.0,49613.0,15453.0,1433.0,3254.0,68913.0,31764.0,48888.0,15533.0,136371.0,58235.0,27180.0,27779.0,12315.0,24625.0,16513.0,2210.0,78961.0,59484.0,65695.0,13600.0,12178.0,34445.0,18119.0,24626.0,2702.0,40317.0,15872.0,16326.0,27217.0,65520.0,35607.0,10086.0,46605.0,8079.0,15814.0,17716.0,38642.0,188834.0,32999.0,19624.0,556.0,18198.0,82867.0,7431.0,7972.0
2020-11-13,6545.0,23466.0,19444.0,25597.0,81584.0,53929.0,17438.0,1522.0,3436.0,70813.0,33613.0,51670.0,15988.0,143297.0,60672.0,30326.0,29278.0,15332.0,25949.0,17455.0,2405.0,81772.0,61874.0,67669.0,14321.0,12328.0,35480.0,18956.0,25696.0,3045.0,41970.0,16097.0,16951.0,29440.0,69746.0,38040.0,10549.0,50036.0,8338.0,16226.0,17768.0,39422.0,195519.0,32857.0,19609.0,635.0,19191.0,85961.0,7649.0,8313.0
2020-11-14,6833.0,23529.0,19976.0,27149.0,86372.0,56350.0,17438.0,1548.0,3651.0,74210.0,33912.0,53366.0,16709.0,146426.0,65529.0,30326.0,30338.0,15332.0,27566.0,18809.0,2683.0,83589.0,67556.0,68259.0,14747.0,13085.0,36540.0,18753.0,26252.0,3227.0,45081.0,16681.0,18243.0,31681.0,74546.0,39637.0,11097.0,52896.0,8823.0,17161.0,18190.0,41376.0,199883.0,36485.0,19568.0,711.0,20669.0,85734.0,8332.0,8583.0
2020-11-15,7100.0,24296.0,19983.0,28005.0,92811.0,58022.0,17438.0,1608.0,3868.0,76054.0,34561.0,54795.0,17157.0,150077.0,69489.0,30326.0,30462.0,16793.0,28568.0,19785.0,2652.0,84248.0,72909.0,68617.0,14959.0,13663.0,37337.0,18870.0,26612.0,3457.0,47965.0,16969.0,18704.0,32564.0,79096.0,40230.0,11451.0,56212.0,9157.0,18072.0,18057.0,46079.0,136072.0,37298.0,21219.0,738.0,21624.0,88501.0,8796.0,8771.0
2020-11-16,7310.0,24653.0,20707.0,28815.0,98607.0,59628.0,19426.0,1626.0,4130.0,78819.0,34451.0,56255.0,17499.0,155487.0,71559.0,33464.0,31099.0,17064.0,29890.0,20661.0,2618.0,86466.0,77398.0,70119.0,15562.0,13775.0,38047.0,18780.0,27858.0,3709.0,48945.0,17350.0,19983.0,33777.0,83455.0,40607.0,11668.0,58739.0,9428.0,18120.0,18428.0,50034.0,138445.0,38073.0,22083.0,836.0,23151.0,89634.0,9225.0,9026.0
2020-11-17,7547.0,25547.0,21741.0,30120.0,103306.0,61582.0,20143.0,1785.0,4235.0,82224.0,36737.0,57651.0,18101.0,161572.0,74141.0,33464.0,32530.0,18537.0,31379.0,22039.0,2702.0,87830.0,79853.0,71553.0,15903.0,14239.0,39420.0,18929.0,28558.0,3855.0,51262.0,18319.0,20769.0,35412.0,86305.0,42432.0,12110.0,61582.0,9535.0,18356.0,18430.0,52778.0,141423.0,39582.0,22997.0,918.0,24510.0,91123.0,9731.0,9834.0
2020-11-18,7698.0,26515.0,21805.0,32511.0,107779.0,63747.0,21655.0,1864.0,4410.0,85065.0,37125.0,59020.0,18121.0,162956.0,76458.0,36379.0,33859.0,19750.0,32569.0,23057.0,2721.0,88455.0,81120.0,71493.0,15959.0,14627.0,40640.0,18775.0,29399.0,4186.0,52952.0,20200.0,21366.0,37628.0,88619.0,43845.0,12620.0,65456.0,10271.0,18696.0,18880.0,53282.0,142593.0,40543.0,23585.0,944.0,25304.0,93378.0,10290.0,10231.0
2020-11-19,7913.0,27467.0,22495.0,34499.0,114691.0,66466.0,22321.0,1996.0,4759.0,88756.0,38139.0,58318.0,18399.0,167633.0,79328.0,36379.0,35686.0,21121.0,33389.0,24769.0,2939.0,88744.0,85041.0,70717.0,16438.0,14850.0,42209.0,18414.0,29823.0,4469.0,55257.0,23006.0,22515.0,39161.0,91445.0,44718.0,13034.0,69547.0,10843.0,19350.0,18591.0,54664.0,146692.0,41704.0,24561.0,1051.0,25350.0,94542.0,10852.0,10760.0
2020-11-20,7877.0,28239.0,22686.0,36974.0,121178.0,68775.0,23344.0,2016.0,5061.0,92575.0,38812.0,59261.0,18855.0,168855.0,81490.0,36900.0,37436.0,24994.0,33675.0,25581.0,3017.0,89072.0,86393.0,70242.0,16650.0,15346.0,43429.0,18336.0,29864.0,4785.0,56710.0,24704.0,22792.0,40602.0,95245.0,45595.0,13567.0,73102.0,11085.0,20369.0,18431.0,56249.0,151248.0,43305.0,24806.0,1162.0,26231.0,95208.0,11393.0,10724.0
2020-11-21,7941.0,28444.0,22993.0,38037.0,130757.0,71026.0,23344.0,2070.0,5244.0,92456.0,42953.0,58402.0,18522.0,168308.0,83464.0,36900.0,38775.0,24994.0,34579.0,27056.0,3275.0,88744.0,87998.0,69751.0,16661.0,15594.0,44792.0,18378.0,29513.0,5040.0,58171.0,25769.0,22987.0,42208.0,97559.0,46094.0,14081.0,76178.0,11614.0,21027.0,18238.0,56694.0,156610.0,43744.0,25621.0,1224.0,26509.0,94716.0,12020.0,10813.0
2020-11-22,7956.0,28902.0,23307.0,40443.0,135533.0,71927.0,23344.0,2150.0,5317.0,94721.0,43876.0,57712.0,18692.0,168311.0,84987.0,36900.0,39614.0,27211.0,35451.0,28143.0,3171.0,88096.0,89295.0,69488.0,16755.0,16001.0,45354.0,19092.0,29089.0,5110.0,60092.0,27015.0,23866.0,43632.0,101151.0,45827.0,14722.0,80114.0,11910.0,20967.0,17661.0,55950.0,159501.0,44555.0,27561.0,1258.0,27245.0,94328.0,12074.0,10859.0
2020-11-23,8003.0,29865.0,23379.0,42667.0,138519.0,72413.0,25277.0,2203.0,5558.0,98538.0,44152.0,55319.0,18863.0,166060.0,86409.0,38506.0,40200.0,27788.0,35896.0,28426.0,3271.0,87851.0,91712.0,67684.0,16435.0,16328.0,46160.0,18059.0,29202.0,5343.0,61650.0,27859.0,25245.0,45768.0,108330.0,45479.0,15178.0,81755.0,12118.0,21296.0,17537.0,56109.0,162293.0,44552.0,28670.0,1297.0,28759.0,93313.0,12309.0,11421.0
2020-11-24,8056.0,30262.0,24077.0,43777.0,148481.0,72511.0,24293.0,2236.0,5632.0,100943.0,43549.0,54314.0,19302.0,162906.0,87206.0,38506.0,40800.0,29701.0,36318.0,28755.0,3306.0,86110.0,93235.0,65945.0,16581.0,16353.0,47547.0,18105.0,29176.0,5463.0,62190.0,28700.0,26776.0,46164.0,110426.0,46062.0,15424.0,83525.0,12230.0,21955.0,17524.0,55943.0,165938.0,44736.0,29794.0,1296.0,31524.0,92629.0,12767.0,10717.0
2020-11-25,8268.0,31021.0,24080.0,45729.0,159367.0,72556.0,24411.0,2137.0,6024.0,105562.0,44494.0,52768.0,19382.0,161627.0,88154.0,38572.0,41536.0,30936.0,37053.0,29738.0,3614.0,85220.0,94733.0,64596.0,16674.0,16495.0,48474.0,17269.0,29557.0,5628.0,63110.0,29068.0,28828.0,47424.0,115387.0,45971.0,15733.0,85660.0,12291.0,22121.0,17446.0,54987.0,171583.0,44182.0,30873.0,1292.0,32647.0,91089.0,12849.0,11387.0
2020-11-26,8430.0,28973.0,24619.0,47806.0,167080.0,73254.0,23253.0,2229.0,6138.0,105378.0,45300.0,51554.0,18775.0,160947.0,87937.0,38572.0,42228.0,27107.0,34405.0,30580.0,3716.0,80685.0,87508.0,59748.0,16042.0,16651.0,49838.0,16630.0,28640.0,5306.0,63870.0,29020.0,29901.0,48891.0,108286.0,45261.0,16127.0,88488.0,12174.0,22484.0,15426.0,53281.0,175691.0,44092.0,31182.0,1239.0,33763.0,88532.0,13283.0,10282.0
2020-11-27,8540.0,28759.0,23359.0,49103.0,172822.0,70936.0,23936.0,2271.0,6268.0,107094.0,44656.0,47561.0,18702.0,153106.0,87981.0,37514.0,40811.0,28621.0,36157.0,31089.0,3572.0,79324.0,87662.0,58158.0,16685.0,15552.0,49429.0,15063.0,26902.0,5384.0,64676.0,29846.0,29580.0,50934.0,117280.0,42537.0,15895.0,89935.0,11831.0,22994.0,15953.0,55381.0,166362.0,44255.0,32818.0,1232.0,34251.0,81503.0,13407.0,10432.0
2020-11-28,8438.0,29255.0,22860.0,49763.0,174943.0,70462.0,23936.0,2224.0,6477.0,104408.0,44659.0,44926.0,18343.0,149951.0,84130.0,37514.0,40356.0,28621.0,36327.0,30358.0,3656.0,78715.0,87995.0,58124.0,17587.0,14959.0,49563.0,14862.0,26498.0,5691.0,63560.0,30811.0,30223.0,51305.0,116460.0,41800.0,16488.0,92228.0,11922.0,23181.0,14917.0,56428.0,159178.0,40946.0,33982.0,1173.0,34258.0,81395.0,13053.0,10047.0
2020-11-29,8451.0,29787.0,23207.0,50601.0,179589.0,70108.0,23936.0,2471.0,6497.0,106344.0,44527.0,42807.0,18239.0,146498.0,81724.0,37514.0,41380.0,27732.0,36689.0,30517.0,3997.0,78530.0,89388.0,58072.0,18253.0,14643.0,50117.0,14367.0,26344.0,5809.0,63692.0,31216.0,30344.0,53542.0,116336.0,41891.0,17240.0,92270.0,12035.0,22343.0,14519.0,56217.0,158305.0,40001.0,33198.0,1194.0,34291.0,79130.0,13318.0,9995.0
